% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.7700	1	4	4	2.4771	0
0.7700	2	5	1	10.7785	0
0.7700	3	6	2	22.0503	0
0.7700	1	7	3	1.6365	0
0.7700	2	8	4	312.3822	0
0.7700	3	9	1	85.7907	0
0.7700	1	10	2	37.6201	0
0.7800	1	1	1	25.3440	0
0.7800	2	2	2	5.2802	0
0.7800	3	3	3	2.9158	0
0.7800	1	4	4	2.1241	0
0.7800	2	5	1	9.1848	0
0.7800	3	6	2	26.4624	0
0.7800	1	7	3	1.4328	0
0.7800	2	8	4	295.9569	0
0.7800	3	9	1	255.8946	0
0.7800	1	10	2	23.6463	0
0.7900	1	1	1	9.1618	0
0.7900	2	2	2	6.0634	0
0.7900	3	3	3	3.1071	0
0.7900	1	4	4	3.0609	0
0.7900	2	5	1	24.7327	0
0.7900	3	6	2	11.4405	0
0.7900	1	7	3	0.6007	0
0.7900	2	8	4	201.4972	0
0.7900	3	9	1	145.1500	0
0.7900	1	10	2	16.1418	0
0.8000	1	1	1	2.8121	0
0.8000	2	2	2	8.2192	0
0.8000	3	3	3	2.9321	0
0.8000	1	4	4	1.6609	0
0.8000	2	5	1	8.8024	0
0.8000	3	6	2	22.6481	0
0.8000	1	7	3	1.9206	0
0.8000	2	8	4	192.0611	0
0.8000	3	9	1	111.2828	0
0.8000	1	10	2	9.0243	0
0.8100	1	1	1	7.6838	0
0.8100	2	2	2	3.8174	0
0.8100	3	3	3	2.3636	0
0.8100	1	4	4	2.1735	0
0.8100	2	5	1	20.3078	0
0.8100	3	6	2	15.2580	0
0.8100	1	7	3	1.8915	0
0.8100	2	8	4	336.3209	0
0.8100	3	9	1	211.5089	0
0.8100	1	10	2	27.3131	0
0.8200	1	1	1	13.4686	0
0.8200	2	2	2	2.8424	0
0.8200	3	3	3	0.8994	0
0.8200	1	4	4	4.1804	0
0.8200	2	5	1	14.2714	0
0.8200	3	6	2	62.8857	0
0.8200	1	7	3	1.0012	0
0.8200	2	8	4	336.1645	0
0.8200	3	9	1	216.3952	0
0.8200	1	10	2	42.0873	0
0.8300	1	1	1	13.4370	0
0.8300	2	2	2	6.6793	0
0.8300	3	3	3	1.3388	0
0.8300	1	4	4	5.3943	0
0.8300	2	5	1	11.0145	0
0.8300	3	6	2	47.0221	0
0.8300	1	7	3	0.9357	0
0.8300	2	8	4	156.7601	0
0.8300	3	9	1	180.7414	0
0.8300	1	10	2	30.1513	0
0.8400	1	1	1	23.6176	0
0.8400	2	2	2	6.5610	0
0.8400	3	3	3	1.2081	0
0.8400	1	4	4	4.4548	0
0.8400	2	5	1	11.3697	0
0.8400	3	6	2	52.5699	0
0.8400	1	7	3	1.9878	0
0.8400	2	8	4	135.5494	0
0.8400	3	9	1	102.9183	0
0.8400	1	10	2	99.4498	0
0.8500	1	1	1	15.5515	0
0.8500	2	2	2	6.7874	0
0.8500	3	3	3	4.7439	0
0.8500	1	4	4	3.3353	0
0.8500	2	5	1	16.8356	0
0.8500	3	6	2	23.6193	0
0.8500	1	7	3	2.2423	0
0.8500	2	8	4	455.4106	0
0.8500	3	9	1	66.5295	0
0.8500	1	10	2	71.4253	0
0.8600	1	1	1	12.2007	0
0.8600	2	2	2	4.7556	0
0.8600	3	3	3	4.7005	0
0.8600	1	4	4	2.7239	0
0.8600	2	5	1	22.2728	0
0.8600	3	6	2	35.0584	0
0.8600	1	7	3	2.0115	0
0.8600	2	8	4	364.3993	0
0.8600	3	9	1	114.8041	0
0.8600	1	10	2	15.1844	0
0.8700	1	1	1	7.8152	0
0.8700	2	2	2	11.3007	0
0.8700	3	3	3	2.8751	0
0.8700	1	4	4	2.5135	0
0.8700	2	5	1	8.6421	0
0.8700	3	6	2	25.0992	0
0.8700	1	7	3	0.8387	0
0.8700	2	8	4	285.1496	0
0.8700	3	9	1	78.4430	0
0.8700	1	10	2	25.0986	0
0.8800	1	1	1	13.0885	0
0.8800	2	2	2	8.9814	0
0.8800	3	3	3	8.2613	0
0.8800	1	4	4	1.6443	0
0.8800	2	5	1	28.4144	0
0.8800	3	6	2	66.6122	0
0.8800	1	7	3	1.5327	0
0.8800	2	8	4	338.3004	0
0.8800	3	9	1	86.3061	0
0.8800	1	10	2	43.9978	0
0.8900	1	1	1	27.9562	0
0.8900	2	2	2	10.3707	0
0.8900	3	3	3	4.1140	0
0.8900	1	4	4	2.7953	0
0.8900	2	5	1	8.6894	0
0.8900	3	6	2	39.9371	0
0.8900	1	7	3	3.9512	0
0.8900	2	8	4	157.5284	0
0.8900	3	9	1	67.7153	0
0.8900	1	10	2	44.2267	0
0.9000	1	1	1	9.1751	0
0.9000	2	2	2	5.6373	0
0.9000	3	3	3	2.7715	0
0.9000	1	4	4	1.8804	0
0.9000	2	5	1	11.3728	0
0.9000	3	6	2	62.8996	0
0.9000	1	7	3	1.2848	0
0.9000	2	8	4	157.8009	0
0.9000	3	9	1	85.2298	0
0.9000	1	10	2	60.4941	0
0.9100	1	1	1	13.6693	0
0.9100	2	2	2	6.7959	0
0.9100	3	3	3	3.5637	0
0.9100	1	4	4	1.6361	0
0.9100	2	5	1	23.1857	0
0.9100	3	6	2	56.2648	0
0.9100	1	7	3	2.0138	0
0.9100	2	8	4	542.5707	0
0.9100	3	9	1	70.2562	0
0.9100	1	10	2	75.2474	0
0.9200	1	1	1	16.6822	0
0.9200	2	2	2	7.4830	0
0.9200	3	3	3	3.5915	0
0.9200	1	4	4	3.6119	0
0.9200	2	5	1	33.6169	0
0.9200	3	6	2	29.8151	0
0.9200	1	7	3	1.7767	0
0.9200	2	8	4	571.1550	0
0.9200	3	9	1	93.1749	0
0.9200	1	10	2	70.3458	0
0.9300	1	1	1	35.3210	0
0.9300	2	2	2	7.5478	0
0.9300	3	3	3	5.1560	0
0.9300	1	4	4	2.3187	0
0.9300	2	5	1	28.1994	0
0.9300	3	6	2	55.7762	0
0.9300	1	7	3	3.2622	0
0.9300	2	8	4	273.6348	0
0.9300	3	9	1	59.2900	0
0.9300	1	10	2	60.8940	0
0.9400	1	1	1	6.4977	0
0.9400	2	2	2	8.1659	0
0.9400	3	3	3	6.0474	0
0.9400	1	4	4	4.4839	0
0.9400	2	5	1	50.8461	0
0.9400	3	6	2	84.8950	0
0.9400	1	7	3	2.0203	0
0.9400	2	8	4	388.1904	0
0.9400	3	9	1	129.7241	0
0.9400	1	10	2	24.2541	0
0.9500	1	1	1	11.3526	0
0.9500	2	2	2	7.6042	0
0.9500	3	3	3	1.5989	0
0.9500	1	4	4	4.3702	0
0.9500	2	5	1	19.2534	0
0.9500	3	6	2	25.5278	0
0.9500	1	7	3	3.4259	0
0.9500	2	8	4	555.2505	0
0.9500	3	9	1	153.3324	0
0.9500	1	10	2	45.0961	0
0.9600	1	1	1	23.9641	0
0.9600	2	2	2	14.0394	0
0.9600	3	3	3	4.9051	0
0.9600	1	4	4	3.0492	0
0.9600	2	5	1	25.5705	0
0.9600	3	6	2	99.7210	0
0.9600	1	7	3	2.2527	0
0.9600	2	8	4	1093.9574	0
0.9600	3	9	1	113.0314	0
0.9600	1	10	2	55.4029	0
0.9700	1	1	1	13.9691	0
0.9700	2	2	2	11.8673	0
0.9700	3	3	3	1.9912	0
0.9700	1	4	4	3.6165	0
0.9700	2	5	1	14.2033	0
0.9700	3	6	2	63.8485	0
0.9700	1	7	3	4.8900	0
0.9700	2	8	4	584.7986	0
0.9700	3	9	1	50.3948	0
0.9700	1	10	2	145.8335	0
0.9800	1	1	1	22.7686	0
0.9800	2	2	2	7.8165	0
0.9800	3	3	3	4.9842	0
0.9800	1	4	4	5.2644	0
0.9800	2	5	1	18.0325	0
0.9800	3	6	2	68.5932	0
0.9800	1	7	3	2.4409	0
0.9800	2	8	4	376.3112	0
0.9800	3	9	1	114.3079	0
0.9800	1	10	2	30.7272	0
0.9900	1	1	1	22.1927	0
0.9900	2	2	2	15.2804	0
0.9900	3	3	3	6.1364	0
0.9900	1	4	4	7.3937	0
0.9900	2	5	1	29.7206	0
0.9900	3	6	2	51.1582	0
0.9900	1	7	3	4.9629	0
0.9900	2	8	4	253.3255	0
0.9900	3	9	1	108.1336	0
0.9900	1	10	2	39.8089	0
1.0000	1	1	1	35.6362	0
1.0000	2	2	2	18.8135	0
1.0000	3	3	3	6.3275	0
1.0000	1	4	4	8.6716	0
1.0000	2	5	1	17.8308	0
1.0000	3	6	2	80.1709	0
1.0000	1	7	3	3.3235	0
1.0000	2	8	4	730.1228	0
1.0000	3	9	1	162.1389	0
1.0000	1	10	2	54.2837	0
1.0100	1	1	1	29.0334	0
1.0100	2	2	2	19.0539	0
1.0100	3	3	3	3.8810	0
1.0100	1	4	4	5.3744	0
1.0100	2	5	1	17.1465	0
1.0100	3	6	2	22.5695	0
1.0100	1	7	3	4.0324	0
1.0100	2	8	4	683.3414	0
1.0100	3	9	1	201.4571	0
1.0100	1	10	2	27.5793	0
1.0200	1	1	1	20.1053	0
1.0200	2	2	2	4.7846	0
1.0200	3	3	3	10.3589	0
1.0200	1	4	4	3.5003	0
1.0200	2	5	1	51.9646	0
1.0200	3	6	2	115.0990	0
1.0200	1	7	3	2.5358	0
1.0200	2	8	4	319.9355	0
1.0200	3	9	1	219.0817	0
1.0200	1	10	2	47.9063	0
1.0300	1	1	1	25.8578	0
1.0300	2	2	2	11.1061	0
1.0300	3	3	3	2.5337	0
1.0300	1	4	4	2.1569	0
1.0300	2	5	1	33.7736	0
1.0300	3	6	2	60.0068	0
1.0300	1	7	3	3.1062	0
1.0300	2	8	4	775.1873	0
1.0300	3	9	1	334.0680	0
1.0300	1	10	2	65.0674	0
1.0400	1	1	1	21.9972	0
1.0400	2	2	2	18.2200	0
1.0400	3	3	3	3.2136	0
1.0400	1	4	4	6.9655	0
1.0400	2	5	1	40.9271	0
1.0400	3	6	2	110.9049	0
1.0400	1	7	3	1.7135	0
1.0400	2	8	4	413.3857	0
1.0400	3	9	1	135.4835	0
1.0400	1	10	2	80.5828	0
1.0500	1	1	1	33.4760	0
1.0500	2	2	2	30.0580	0
1.0500	3	3	3	4.9829	0
1.0500	1	4	4	5.2108	0
1.0500	2	5	1	56.1909	0
1.0500	3	6	2	96.8987	0
1.0500	1	7	3	7.8140	0
1.0500	2	8	4	698.9888	0
1.0500	3	9	1	124.2264	0
1.0500	1	10	2	43.4247	0
1.0600	1	1	1	13.6777	0
1.0600	2	2	2	21.3187	0
1.0600	3	3	3	11.2701	0
1.0600	1	4	4	15.9964	0
1.0600	2	5	1	50.8259	0
1.0600	3	6	2	150.4190	0
1.0600	1	7	3	3.4759	0
1.0600	2	8	4	374.2603	0
1.0600	3	9	1	326.1259	0
1.0600	1	10	2	101.3051	0
1.0700	1	1	1	30.5564	0
1.0700	2	2	2	19.5488	0
1.0700	3	3	3	7.8730	0
1.0700	1	4	4	12.8295	0
1.0700	2	5	1	65.1265	0
1.0700	3	6	2	117.7268	0
1.0700	1	7	3	6.9748	0
1.0700	2	8	4	840.5544	0
1.0700	3	9	1	185.5376	0
1.0700	1	10	2	123.2266	0
1.0800	1	1	1	15.9040	0
1.0800	2	2	2	27.6196	0
1.0800	3	3	3	4.0681	0
1.0800	1	4	4	8.4217	0
1.0800	2	5	1	25.2652	0
1.0800	3	6	2	122.8857	0
1.0800	1	7	3	4.8348	0
1.0800	2	8	4	330.8220	0
1.0800	3	9	1	289.4664	0
1.0800	1	10	2	69.2787	0
1.0900	1	1	1	47.0822	0
1.0900	2	2	2	17.6574	0
1.0900	3	3	3	8.7822	0
1.0900	1	4	4	4.9311	0
1.0900	2	5	1	29.5059	0
1.0900	3	6	2	80.0420	0
1.0900	1	7	3	7.5635	0
1.0900	2	8	4	1549.6834	0
1.0900	3	9	1	170.8621	0
1.0900	1	10	2	154.0904	0
1.1000	1	1	1	11.9751	0
1.1000	2	2	2	10.5538	0
1.1000	3	3	3	4.8792	0
1.1000	1	4	4	4.2613	0
1.1000	2	5	1	19.3484	0
1.1000	3	6	2	123.9461	0
1.1000	1	7	3	4.7880	0
1.1000	2	8	4	883.5602	0
1.1000	3	9	1	352.6649	0
1.1000	1	10	2	109.9301	0
1.1100	1	1	1	45.5679	0
1.1100	2	2	2	18.3330	0
1.1100	3	3	3	4.5457	0
1.1100	1	4	4	13.3814	0
1.1100	2	5	1	31.6542	0
1.1100	3	6	2	68.9296	0
1.1100	1	7	3	5.0383	0
1.1100	2	8	4	504.2948	0
1.1100	3	9	1	219.1156	0
1.1100	1	10	2	117.9494	0
1.1200	1	1	1	40.8237	0
1.1200	2	2	2	12.9333	0
1.1200	3	3	3	6.4803	0
1.1200	1	4	4	13.9297	0
1.1200	2	5	1	53.9102	0
1.1200	3	6	2	284.8884	0
1.1200	1	7	3	9.7281	0
1.1200	2	8	4	1343.5142	0
1.1200	3	9	1	144.7846	0
1.1200	1	10	2	147.8407	0
1.1300	1	1	1	34.9904	0
1.1300	2	2	2	15.6461	0
1.1300	3	3	3	9.0379	0
1.1300	1	4	4	13.5346	0
1.1300	2	5	1	55.7037	0
1.1300	3	6	2	75.3865	0
1.1300	1	7	3	8.2001	0
1.1300	2	8	4	609.8073	0
1.1300	3	9	1	312.5786	0
1.1300	1	10	2	93.2563	0
1.1400	1	1	1	33.3626	0
1.1400	2	2	2	29.5335	0
1.1400	3	3	3	5.3320	0
1.1400	1	4	4	22.0752	0
1.1400	2	5	1	19.6772	0
1.1400	3	6	2	88.2913	0
1.1400	1	7	3	7.1094	0
1.1400	2	8	4	1101.6314	0
1.1400	3	9	1	277.9655	0
1.1400	1	10	2	107.4815	0
1.1500	1	1	1	45.7820	0
1.1500	2	2	2	19.1604	0
1.1500	3	3	3	16.7924	0
1.1500	1	4	4	13.6234	0
1.1500	2	5	1	69.8710	0
1.1500	3	6	2	76.5194	0
1.1500	1	7	3	5.9356	0
1.1500	2	8	4	752.7165	0
1.1500	3	9	1	188.1555	0
1.1500	1	10	2	133.7814	0
1.1600	1	1	1	30.3144	0
1.1600	2	2	2	29.5319	0
1.1600	3	3	3	5.5339	0
1.1600	1	4	4	20.9324	0
1.1600	2	5	1	31.7000	0
1.1600	3	6	2	135.3494	0
1.1600	1	7	3	9.0846	0
1.1600	2	8	4	681.0669	0
1.1600	3	9	1	453.6534	0
1.1600	1	10	2	65.9355	0
1.1700	1	1	1	77.4810	0
1.1700	2	2	2	22.4716	0
1.1700	3	3	3	7.0369	0
1.1700	1	4	4	8.4483	0
1.1700	2	5	1	71.0727	0
1.1700	3	6	2	95.5649	0
1.1700	1	7	3	4.5673	0
1.1700	2	8	4	817.7192	0
1.1700	3	9	1	182.1510	0
1.1700	1	10	2	274.5735	0
1.1800	1	1	1	31.1924	0
1.1800	2	2	2	33.3952	0
1.1800	3	3	3	10.4019	0
1.1800	1	4	4	6.2842	0
1.1800	2	5	1	49.8063	0
1.1800	3	6	2	183.0401	0
1.1800	1	7	3	6.0316	0
1.1800	2	8	4	1599.8903	0
1.1800	3	9	1	511.3088	0
1.1800	1	10	2	184.8796	0
1.1900	1	1	1	33.3335	0
1.1900	2	2	2	14.0889	0
1.1900	3	3	3	7.2441	0
1.1900	1	4	4	11.0127	0
1.1900	2	5	1	65.3307	0
1.1900	3	6	2	47.7437	0
1.1900	1	7	3	6.6673	0
1.1900	2	8	4	1010.5791	0
1.1900	3	9	1	285.9935	0
1.1900	1	10	2	223.2778	0
1.2000	1	1	1	50.7636	0
1.2000	2	2	2	42.9801	0
1.2000	3	3	3	8.8287	0
1.2000	1	4	4	15.7226	0
1.2000	2	5	1	109.4856	0
1.2000	3	6	2	240.9646	0
1.2000	1	7	3	4.1070	0
1.2000	2	8	4	848.4012	0
1.2000	3	9	1	281.3300	0
1.2000	1	10	2	156.6122	0
1.2100	1	1	1	58.0397	0
1.2100	2	2	2	16.1700	0
1.2100	3	3	3	10.1839	0
1.2100	1	4	4	4.0766	0
1.2100	2	5	1	101.3890	0
1.2100	3	6	2	105.2926	0
1.2100	1	7	3	7.0532	0
1.2100	2	8	4	836.8826	0
1.2100	3	9	1	565.8646	0
1.2100	1	10	2	34.2556	0
1.2200	1	1	1	42.3881	0
1.2200	2	2	2	22.8789	0
1.2200	3	3	3	8.0859	0
1.2200	1	4	4	23.1017	0
1.2200	2	5	1	35.0144	0
1.2200	3	6	2	192.0185	0
1.2200	1	7	3	8.1766	0
1.2200	2	8	4	1741.8451	0
1.2200	3	9	1	247.8452	0
1.2200	1	10	2	91.1486	0
1.2300	1	1	1	71.2407	0
1.2300	2	2	2	29.4179	0
1.2300	3	3	3	4.9251	0
1.2300	1	4	4	8.1938	0
1.2300	2	5	1	63.3779	0
1.2300	3	6	2	199.2897	0
1.2300	1	7	3	5.1100	0
1.2300	2	8	4	256.3319	0
1.2300	3	9	1	431.7289	0
1.2300	1	10	2	73.3210	0
1.2400	1	1	1	17.0537	0
1.2400	2	2	2	6.5895	0
1.2400	3	3	3	14.6547	0
1.2400	1	4	4	11.1903	0
1.2400	2	5	1	48.0069	0
1.2400	3	6	2	257.9351	0
1.2400	1	7	3	9.4083	0
1.2400	2	8	4	2073.4212	0
1.2400	3	9	1	179.3878	0
1.2400	1	10	2	127.1030	0
1.2500	1	1	1	20.5370	0
1.2500	2	2	2	21.8794	0
1.2500	3	3	3	8.9960	0
1.2500	1	4	4	14.0940	0
1.2500	2	5	1	54.4678	0
1.2500	3	6	2	181.5428	0
1.2500	1	7	3	9.7124	0
1.2500	2	8	4	2660.7572	0
1.2500	3	9	1	295.0345	0
1.2500	1	10	2	83.8404	0
1.2600	1	1	1	48.3620	0
1.2600	2	2	2	16.7828	0
1.2600	3	3	3	19.9330	0
1.2600	1	4	4	9.2571	0
1.2600	2	5	1	41.0506	0
1.2600	3	6	2	109.5071	0
1.2600	1	7	3	9.7663	0
1.2600	2	8	4	915.9634	0
1.2600	3	9	1	253.5168	0
1.2600	1	10	2	278.0585	0
1.2700	1	1	1	28.9921	0
1.2700	2	2	2	24.5844	0
1.2700	3	3	3	13.5478	0
1.2700	1	4	4	4.9554	0
1.2700	2	5	1	66.1779	0
1.2700	3	6	2	83.3509	0
1.2700	1	7	3	10.2053	0
1.2700	2	8	4	629.6855	0
1.2700	3	9	1	466.7887	0
1.2700	1	10	2	214.0222	0
1.2800	1	1	1	63.5116	0
1.2800	2	2	2	26.9688	0
1.2800	3	3	3	8.9577	0
1.2800	1	4	4	8.0004	0
1.2800	2	5	1	103.7337	0
1.2800	3	6	2	97.5180	0
1.2800	1	7	3	4.3044	0
1.2800	2	8	4	1323.6692	0
1.2800	3	9	1	233.5559	0
1.2800	1	10	2	82.4767	0
1.2900	1	1	1	21.7637	0
1.2900	2	2	2	19.0505	0
1.2900	3	3	3	9.5018	0
1.2900	1	4	4	11.5586	0
1.2900	2	5	1	80.8841	0
1.2900	3	6	2	169.9230	0
1.2900	1	7	3	6.2956	0
1.2900	2	8	4	880.9582	0
1.2900	3	9	1	422.2197	0
1.2900	1	10	2	227.3771	0
1.3000	1	1	1	44.3057	0
1.3000	2	2	2	18.9410	0
1.3000	3	3	3	6.1733	0
1.3000	1	4	4	5.2479	0
1.3000	2	5	1	70.0806	0
1.3000	3	6	2	171.8740	0
1.3000	1	7	3	8.8598	0
1.3000	2	8	4	898.6790	0
1.3000	3	9	1	630.4287	0
1.3000	1	10	2	100.0348	0
1.3100	1	1	1	63.9538	0
1.3100	2	2	2	22.7561	0
1.3100	3	3	3	7.2616	0
1.3100	1	4	4	13.2175	0
1.3100	2	5	1	61.3602	0
1.3100	3	6	2	152.9766	0
1.3100	1	7	3	6.9474	0
1.3100	2	8	4	923.3659	0
1.3100	3	9	1	976.2014	0
1.3100	1	10	2	212.5407	0
1.3200	1	1	1	56.4798	0
1.3200	2	2	2	23.9729	0
1.3200	3	3	3	15.0194	0
1.3200	1	4	4	12.5533	0
1.3200	2	5	1	50.5494	0
1.3200	3	6	2	110.9259	0
1.3200	1	7	3	6.3373	0
1.3200	2	8	4	214.4779	0
1.3200	3	9	1	351.9657	0
1.3200	1	10	2	96.6965	0
1.3300	1	1	1	82.6619	0
1.3300	2	2	2	22.5254	0
1.3300	3	3	3	5.3564	0
1.3300	1	4	4	9.4761	0
1.3300	2	5	1	30.2479	0
1.3300	3	6	2	155.5504	0
1.3300	1	7	3	7.3743	0
1.3300	2	8	4	1407.6006	0
1.3300	3	9	1	217.5944	0
1.3300	1	10	2	120.6012	0
1.3400	1	1	1	20.7097	0
1.3400	2	2	2	30.1655	0
1.3400	3	3	3	11.5039	0
1.3400	1	4	4	11.9171	0
1.3400	2	5	1	47.9346	0
1.3400	3	6	2	148.0985	0
1.3400	1	7	3	13.2070	0
1.3400	2	8	4	776.7818	0
1.3400	3	9	1	326.5574	0
1.3400	1	10	2	70.4257	0
1.3500	1	1	1	25.4058	0
1.3500	2	2	2	22.2936	0
1.3500	3	3	3	14.6982	0
1.3500	1	4	4	8.2255	0
1.3500	2	5	1	41.9323	0
1.3500	3	6	2	98.9978	0
1.3500	1	7	3	4.8127	0
1.3500	2	8	4	990.1908	0
1.3500	3	9	1	150.0326	0
1.3500	1	10	2	204.4329	0
1.3600	1	1	1	27.1612	0
1.3600	2	2	2	28.9366	0
1.3600	3	3	3	4.7965	0
1.3600	1	4	4	12.2640	0
1.3600	2	5	1	62.0254	0
1.3600	3	6	2	138.7688	0
1.3600	1	7	3	3.7923	0
1.3600	2	8	4	944.2416	0
1.3600	3	9	1	168.8398	0
1.3600	1	10	2	98.2334	0
1.3700	1	1	1	57.6040	0
1.3700	2	2	2	29.1034	0
1.3700	3	3	3	8.4236	0
1.3700	1	4	4	5.5904	0
1.3700	2	5	1	59.5436	0
1.3700	3	6	2	113.9894	0
1.3700	1	7	3	2.0011	0
1.3700	2	8	4	1172.8327	0
1.3700	3	9	1	279.7539	0
1.3700	1	10	2	186.5687	0
1.3800	1	1	1	20.9986	0
1.3800	2	2	2	4.5283	0
1.3800	3	3	3	9.2247	0
1.3800	1	4	4	9.7138	0
1.3800	2	5	1	19.6905	0
1.3800	3	6	2	69.8171	0
1.3800	1	7	3	20.0930	0
1.3800	2	8	4	689.0671	0
1.3800	3	9	1	384.1387	0
1.3800	1	10	2	77.0708	0
1.3900	1	1	1	12.8542	0
1.3900	2	2	2	17.5020	0
1.3900	3	3	3	6.9483	0
1.3900	1	4	4	6.8385	0
1.3900	2	5	1	39.3845	0
1.3900	3	6	2	119.7784	0
1.3900	1	7	3	5.1032	0
1.3900	2	8	4	428.9883	0
1.3900	3	9	1	332.1974	0
1.3900	1	10	2	41.0214	0
1.4000	1	1	1	12.6515	0
1.4000	2	2	2	25.7089	0
1.4000	3	3	3	9.5832	0
1.4000	1	4	4	7.7369	0
1.4000	2	5	1	21.0995	0
1.4000	3	6	2	73.9692	0
1.4000	1	7	3	4.6819	0
1.4000	2	8	4	355.7757	0
1.4000	3	9	1	182.5837	0
1.4000	1	10	2	131.3589	0
1.4100	1	1	1	60.5465	0
1.4100	2	2	2	14.5470	0
1.4100	3	3	3	10.3709	0
1.4100	1	4	4	3.1743	0
1.4100	2	5	1	52.4403	0
1.4100	3	6	2	68.2741	0
1.4100	1	7	3	5.8729	0
1.4100	2	8	4	638.5826	0
1.4100	3	9	1	454.7398	0
1.4100	1	10	2	62.7363	0
1.4200	1	1	1	40.3578	0
1.4200	2	2	2	14.9464	0
1.4200	3	3	3	6.5560	0
1.4200	1	4	4	6.7837	0
1.4200	2	5	1	25.2591	0
1.4200	3	6	2	94.6246	0
1.4200	1	7	3	4.7713	0
1.4200	2	8	4	770.5373	0
1.4200	3	9	1	247.9472	0
1.4200	1	10	2	130.5518	0
1.4300	1	1	1	44.4954	0
1.4300	2	2	2	10.0814	0
1.4300	3	3	3	10.1219	0
1.4300	1	4	4	4.1132	0
1.4300	2	5	1	47.0253	0
1.4300	3	6	2	121.8931	0
1.4300	1	7	3	1.9593	0
1.4300	2	8	4	692.3874	0
1.4300	3	9	1	184.9127	0
1.4300	1	10	2	61.3251	0
1.4400	1	1	1	52.0580	0
1.4400	2	2	2	11.6309	0
1.4400	3	3	3	4.4971	0
1.4400	1	4	4	7.0679	0
1.4400	2	5	1	47.2696	0
1.4400	3	6	2	82.4907	0
1.4400	1	7	3	7.7687	0
1.4400	2	8	4	814.0517	0
1.4400	3	9	1	80.8588	0
1.4400	1	10	2	65.4940	0
1.4500	1	1	1	20.7117	0
1.4500	2	2	2	18.8144	0
1.4500	3	3	3	1.8686	0
1.4500	1	4	4	21.1943	0
1.4500	2	5	1	42.2607	0
1.4500	3	6	2	90.5270	0
1.4500	1	7	3	7.5103	0
1.4500	2	8	4	1800.7583	0
1.4500	3	9	1	316.0724	0
1.4500	1	10	2	124.2011	0
1.4600	1	1	1	27.3291	0
1.4600	2	2	2	13.5586	0
1.4600	3	3	3	4.8219	0
1.4600	1	4	4	4.2963	0
1.4600	2	5	1	23.1329	0
1.4600	3	6	2	43.5305	0
1.4600	1	7	3	4.0371	0
1.4600	2	8	4	270.2047	0
1.4600	3	9	1	221.6779	0
1.4600	1	10	2	75.6831	0
1.4700	1	1	1	26.3925	0
1.4700	2	2	2	10.9069	0
1.4700	3	3	3	23.7333	0
1.4700	1	4	4	11.2707	0
1.4700	2	5	1	17.1527	0
1.4700	3	6	2	86.5138	0
1.4700	1	7	3	3.0287	0
1.4700	2	8	4	352.6452	0
1.4700	3	9	1	104.9862	0
1.4700	1	10	2	90.0151	0
1.4800	1	1	1	17.2665	0
1.4800	2	2	2	20.7528	0
1.4800	3	3	3	8.7122	0
1.4800	1	4	4	10.8666	0
1.4800	2	5	1	19.6856	0
1.4800	3	6	2	92.6767	0
1.4800	1	7	3	5.1372	0
1.4800	2	8	4	433.2952	0
1.4800	3	9	1	130.6705	0
1.4800	1	10	2	148.3071	0
1.4900	1	1	1	25.1314	0
1.4900	2	2	2	17.0586	0
1.4900	3	3	3	3.6157	0
1.4900	1	4	4	3.1528	0
1.4900	2	5	1	21.4770	0
1.4900	3	6	2	67.3489	0
1.4900	1	7	3	2.2523	0
1.4900	2	8	4	513.9108	0
1.4900	3	9	1	82.0480	0
1.4900	1	10	2	40.4097	0
1.5000	1	1	1	29.5163	0
1.5000	2	2	2	16.0942	0
1.5000	3	3	3	4.2208	0
1.5000	1	4	4	3.3125	0
1.5000	2	5	1	16.6551	0
1.5000	3	6	2	57.4968	0
1.5000	1	7	3	4.7374	0
1.5000	2	8	4	757.9990	0
1.5000	3	9	1	136.0272	0
1.5000	1	10	2	38.1030	0
1.5100	1	1	1	23.4753	0
1.5100	2	2	2	7.9867	0
1.5100	3	3	3	3.8132	0
1.5100	1	4	4	9.3310	0
1.5100	2	5	1	37.4639	0
1.5100	3	6	2	70.3162	0
1.5100	1	7	3	1.8768	0
1.5100	2	8	4	521.7491	0
1.5100	3	9	1	267.0708	0
1.5100	1	10	2	52.2028	0
1.5200	1	1	1	37.0256	0
1.5200	2	2	2	20.2704	0
1.5200	3	3	3	9.9751	0
1.5200	1	4	4	5.5868	0
1.5200	2	5	1	32.1296	0
1.5200	3	6	2	120.0978	0
1.5200	1	7	3	3.9675	0
1.5200	2	8	4	359.8924	0
1.5200	3	9	1	127.5333	0
1.5200	1	10	2	66.3390	0
1.5300	1	1	1	10.5088	0
1.5300	2	2	2	10.0241	0
1.5300	3	3	3	7.3598	0
1.5300	1	4	4	1.6953	0
1.5300	2	5	1	47.6112	0
1.5300	3	6	2	100.5908	0
1.5300	1	7	3	2.5030	0
1.5300	2	8	4	557.8061	0
1.5300	3	9	1	150.4344	0
1.5300	1	10	2	100.3325	0
1.5400	1	1	1	28.6952	0
1.5400	2	2	2	5.3863	0
1.5400	3	3	3	5.5798	0
1.5400	1	4	4	4.0549	0
1.5400	2	5	1	23.3876	0
1.5400	3	6	2	41.1203	0
1.5400	1	7	3	6.6322	0
1.5400	2	8	4	672.0861	0
