% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	DLdelay	DLdelayMin	DLdelayMax	DLdelayStdDev	PDUSize	PDUSizeMin	PDUSizeMax	PDUSizeStdDev
1.7000	1.8000	1	7	3	3	135	198356	135	197705	1.822951e-03	9.114756e-04	5.468854e-03	5.468854e-04	1343.61	671.81	2015.42	268.72
1.7000	1.8000	2	8	4	3	199	290644	194	283946	1.625408e-03	8.127039e-04	4.876223e-03	4.876223e-04	1492.22	746.11	2238.33	298.44
1.7000	1.8000	3	9	1	3	171	251008	169	247005	9.890479e-04	4.945240e-04	2.967144e-03	2.967144e-04	1467.35	733.67	2201.02	293.47
1.7000	1.8000	1	10	2	3	132	192949	128	187966	4.049363e-03	2.024682e-03	1.214809e-02	1.214809e-03	1474.67	737.33	2212.00	294.93
1.8000	1.9000	1	1	1	3	47	69970	47	69564	1.217591e-03	6.087954e-04	3.652773e-03	3.652773e-04	1375.92	687.96	2063.88	275.18
1.8000	1.9000	2	2	2	3	362	529423	348	509222	3.924575e-03	1.962288e-03	1.177373e-02	1.177373e-03	1394.24	697.12	2091.37	278.85
1.8000	1.9000	3	3	3	3	289	422104	281	410533	2.974381e-03	1.487191e-03	8.923144e-03	8.923144e-04	1363.06	681.53	2044.59	272.61
1.8000	1.9000	1	4	4	3	108	158613	106	155773	3.074761e-03	1.537380e-03	9.224282e-03	9.224282e-04	1473.64	736.82	2210.45	294.73
1.8000	1.9000	2	5	1	3	90	132319	86	126605	3.506208e-03	1.753104e-03	1.051862e-02	1.051862e-03	1432.06	716.03	2148.09	286.41
1.8000	1.9000	3	6	2	3	88	129233	84	123444	3.649260e-03	1.824630e-03	1.094778e-02	1.094778e-03	1482.89	741.44	2224.33	296.58
1.8000	1.9000	1	7	3	3	132	193614	128	187063	1.210616e-03	6.053082e-04	3.631849e-03	3.631849e-04	1417.66	708.83	2126.49	283.53
1.8000	1.9000	2	8	4	3	192	280836	187	274376	4.412388e-03	2.206194e-03	1.323716e-02	1.323716e-03	1504.06	752.03	2256.08	300.81
1.8000	1.9000	3	9	1	3	163	238542	160	234508	2.833139e-03	1.416569e-03	8.499416e-03	8.499416e-04	1527.35	763.67	2291.02	305.47
1.8000	1.9000	1	10	2	3	129	189383	127	186447	1.084575e-03	5.422875e-04	3.253725e-03	3.253725e-04	1470.46	735.23	2205.69	294.09
1.9000	2.0000	1	1	1	3	46	68273	46	67574	4.643171e-03	2.321586e-03	1.392951e-02	1.392951e-03	1382.52	691.26	2073.77	276.50
1.9000	2.0000	2	2	2	3	328	479133	325	475348	2.652694e-03	1.326347e-03	7.958082e-03	7.958082e-04	1496.09	748.04	2244.13	299.22
1.9000	2.0000	3	3	3	3	260	380342	256	374803	2.771859e-04	1.385929e-04	8.315576e-04	8.315576e-05	1402.51	701.26	2103.77	280.50
1.9000	2.0000	1	4	4	3	99	145054	95	140017	2.045209e-03	1.022605e-03	6.135628e-03	6.135628e-04	1444.58	722.29	2166.87	288.92
1.9000	2.0000	2	5	1	3	109	159754	108	158567	1.121702e-03	5.608508e-04	3.365105e-03	3.365105e-04	1585.73	792.87	2378.60	317.15
1.9000	2.0000	3	6	2	3	88	128592	87	127344	3.971149e-03	1.985575e-03	1.191345e-02	1.191345e-03	1402.97	701.48	2104.45	280.59
1.9000	2.0000	1	7	3	3	128	188214	128	187984	3.240763e-03	1.620382e-03	9.722290e-03	9.722290e-04	1554.16	777.08	2331.25	310.83
1.9000	2.0000	2	8	4	3	208	304023	203	296461	2.053449e-03	1.026724e-03	6.160347e-03	6.160347e-04	1356.74	678.37	2035.11	271.35
1.9000	2.0000	3	9	1	3	154	225548	151	220467	4.832529e-03	2.416264e-03	1.449759e-02	1.449759e-03	1440.29	720.14	2160.43	288.06
1.9000	2.0000	1	10	2	3	117	171154	112	164445	3.135981e-03	1.567990e-03	9.407943e-03	9.407943e-04	1503.86	751.93	2255.79	300.77
2.0000	2.1000	1	1	1	3	52	76835	51	75663	4.920027e-03	2.460013e-03	1.476008e-02	1.476008e-03	1383.84	691.92	2075.76	276.77
2.0000	2.1000	2	2	2	3	328	479472	328	479392	4.088454e-03	2.044227e-03	1.226536e-02	1.226536e-03	1493.64	746.82	2240.47	298.73
2.0000	2.1000	3	3	3	3	237	346164	235	344201	2.303945e-03	1.151972e-03	6.911834e-03	6.911834e-04	1370.83	685.41	2056.24	274.17
2.0000	2.1000	1	4	4	3	96	141397	92	134405	2.139155e-03	1.069577e-03	6.417464e-03	6.417464e-04	1454.55	727.28	2181.83	290.91
2.0000	2.1000	2	5	1	3	99	144831	95	139336	4.881781e-03	2.440891e-03	1.464534e-02	1.464534e-03	1548.05	774.02	2322.07	309.61
2.0000	2.1000	3	6	2	3	88	128710	87	127708	5.806046e-04	2.903023e-04	1.741814e-03	1.741814e-04	1456.57	728.28	2184.85	291.31
2.0000	2.1000	1	7	3	3	128	186952	124	181291	2.351289e-03	1.175645e-03	7.053867e-03	7.053867e-04	1543.22	771.61	2314.84	308.64
2.0000	2.1000	2	8	4	3	210	307267	208	304822	2.882891e-04	1.441446e-04	8.648673e-04	8.648673e-05	1577.31	788.66	2365.97	315.46
2.0000	2.1000	3	9	1	3	146	213703	143	209577	4.265950e-04	2.132975e-04	1.279785e-03	1.279785e-04	1465.38	732.69	2198.06	293.08
2.0000	2.1000	1	10	2	3	125	183477	119	175081	3.609985e-03	1.804992e-03	1.082995e-02	1.082995e-03	1335.05	667.52	2002.57	267.01
2.1000	2.2000	1	1	1	3	46	68031	44	65259	9.531357e-04	4.765679e-04	2.859407e-03	2.859407e-04	1342.73	671.37	2014.10	268.55
2.1000	2.2000	2	2	2	3	345	504336	344	503525	1.547679e-03	7.738397e-04	4.643038e-03	4.643038e-04	1538.61	769.31	2307.92	307.72
2.1000	2.2000	3	3	3	3	265	387404	262	383038	3.255131e-03	1.627565e-03	9.765393e-03	9.765393e-04	1468.85	734.42	2203.27	293.77
2.1000	2.2000	1	4	4	3	111	162607	109	160558	4.077672e-03	2.038836e-03	1.223302e-02	1.223302e-03	1505.69	752.85	2258.54	301.14
2.1000	2.2000	2	5	1	3	93	136088	90	132223	2.253084e-03	1.126542e-03	6.759253e-03	6.759253e-04	1492.98	746.49	2239.47	298.60
2.1000	2.2000	3	6	2	3	81	118878	80	117784	4.320713e-03	2.160356e-03	1.296214e-02	1.296214e-03	1561.18	780.59	2341.77	312.24
2.1000	2.2000	1	7	3	3	135	198369	134	195676	3.904592e-03	1.952296e-03	1.171378e-02	1.171378e-03	1505.60	752.80	2258.40	301.12
2.1000	2.2000	2	8	4	3	187	273141	179	261734	7.454710e-04	3.727355e-04	2.236413e-03	2.236413e-04	1525.99	762.99	2288.98	305.20
2.1000	2.2000	3	9	1	3	149	218604	146	213600	2.992704e-03	1.496352e-03	8.978111e-03	8.978111e-04	1462.44	731.22	2193.66	292.49
2.1000	2.2000	1	10	2	3	118	173193	117	171124	8.843510e-04	4.421755e-04	2.653053e-03	2.653053e-04	1448.77	724.39	2173.16	289.75
2.2000	2.3000	1	1	1	3	46	68464	46	67550	3.118329e-03	1.559164e-03	9.354986e-03	9.354986e-04	1368.90	684.45	2053.35	273.78
2.2000	2.3000	2	2	2	3	323	471992	307	449225	3.754096e-03	1.877048e-03	1.126229e-02	1.126229e-03	1373.12	686.56	2059.69	274.62
2.2000	2.3000	3	3	3	3	241	353062	240	350884	4.982038e-03	2.491019e-03	1.494611e-02	1.494611e-03	1421.55	710.77	2132.32	284.31
2.2000	2.3000	1	4	4	3	104	152293	101	147820	3.508529e-03	1.754264e-03	1.052559e-02	1.052559e-03	1314.94	657.47	1972.41	262.99
2.2000	2.3000	2	5	1	3	103	151015	100	147095	3.247395e-03	1.623698e-03	9.742185e-03	9.742185e-04	1332.94	666.47	1999.41	266.59
2.2000	2.3000	3	6	2	3	87	127284	86	126042	1.422122e-03	7.110608e-04	4.266365e-03	4.266365e-04	1554.91	777.46	2332.37	310.98
2.2000	2.3000	1	7	3	3	133	195572	131	192713	3.964213e-03	1.982107e-03	1.189264e-02	1.189264e-03	1465.04	732.52	2197.56	293.01
2.2000	2.3000	2	8	4	3	198	289252	190	277980	3.031304e-03	1.515652e-03	9.093912e-03	9.093912e-04	1528.81	764.41	2293.22	305.76
2.2000	2.3000	3	9	1	3	152	222699	148	216128	4.215031e-03	2.107516e-03	1.264509e-02	1.264509e-03	1426.08	713.04	2139.12	285.22
2.2000	2.3000	1	10	2	3	140	204566	133	194605	2.185396e-04	1.092698e-04	6.556189e-04	6.556189e-05	1556.86	778.43	2335.28	311.37
2.3000	2.4000	1	1	1	3	44	65183	43	63324	4.376378e-03	2.188189e-03	1.312913e-02	1.312913e-03	1559.84	779.92	2339.77	311.97
2.3000	2.4000	2	2	2	3	324	473868	309	452084	3.666903e-03	1.833451e-03	1.100071e-02	1.100071e-03	1458.97	729.48	2188.45	291.79
2.3000	2.4000	3	3	3	3	28	41694	27	39891	3.781738e-03	1.890869e-03	1.134521e-02	1.134521e-03	1505.83	752.92	2258.75	301.17
2.3000	2.4000	1	4	4	3	105	153815	101	148043	1.432554e-03	7.162768e-04	4.297661e-03	4.297661e-04	1535.74	767.87	2303.62	307.15
2.3000	2.4000	2	5	1	3	95	140122	91	133554	4.541544e-03	2.270772e-03	1.362463e-02	1.362463e-03	1354.66	677.33	2031.99	270.93
2.3000	2.4000	3	6	2	3	79	115454	77	113513	4.820633e-03	2.410316e-03	1.446190e-02	1.446190e-03	1477.57	738.78	2216.35	295.51
2.3000	2.4000	1	7	3	3	130	190431	128	187138	1.070678e-03	5.353392e-04	3.212035e-03	3.212035e-04	1479.08	739.54	2218.61	295.82
2.3000	2.4000	2	8	4	3	199	291560	191	279186	1.204053e-03	6.020265e-04	3.612159e-03	3.612159e-04	1387.28	693.64	2080.92	277.46
2.3000	2.4000	3	9	1	3	141	205982	139	203127	4.315750e-04	2.157875e-04	1.294725e-03	1.294725e-04	1520.69	760.34	2281.03	304.14
2.3000	2.4000	1	10	2	3	130	190730	130	190212	4.264879e-03	2.132440e-03	1.279464e-02	1.279464e-03	1509.35	754.68	2264.03	301.87
2.4000	2.5000	1	1	1	3	46	67895	45	66240	4.051378e-03	2.025689e-03	1.215413e-02	1.215413e-03	1448.10	724.05	2172.15	289.62
2.4000	2.5000	2	2	2	3	320	467381	312	456149	1.103918e-03	5.519591e-04	3.311755e-03	3.311755e-04	1570.33	785.16	2355.49	314.07
2.4000	2.5000	3	3	3	3	26	39334	25	37495	2.373264e-03	1.186632e-03	7.119791e-03	7.119791e-04	1579.49	789.75	2369.24	315.90
2.4000	2.5000	1	4	4	3	123	180208	119	174625	3.900498e-03	1.950249e-03	1.170149e-02	1.170149e-03	1595.63	797.81	2393.44	319.13
2.4000	2.5000	2	5	1	3	90	131833	88	129424	4.009779e-03	2.004890e-03	1.202934e-02	1.202934e-03	1429.62	714.81	2144.44	285.92
2.4000	2.5000	3	6	2	3	75	109773	72	106022	4.300178e-03	2.150089e-03	1.290054e-02	1.290054e-03	1578.59	789.30	2367.89	315.72
2.4000	2.5000	1	7	3	3	131	191658	125	183532	2.257585e-03	1.128792e-03	6.772754e-03	6.772754e-04	1493.67	746.83	2240.50	298.73
2.4000	2.5000	2	8	4	3	214	312705	210	307512	3.209889e-03	1.604945e-03	9.629668e-03	9.629668e-04	1362.46	681.23	2043.69	272.49
2.4000	2.5000	3	9	1	3	133	194630	130	190030	3.624833e-03	1.812416e-03	1.087450e-02	1.087450e-03	1573.96	786.98	2360.93	314.79
2.4000	2.5000	1	10	2	3	127	186559	124	182275	3.580190e-03	1.790095e-03	1.074057e-02	1.074057e-03	1405.79	702.90	2108.69	281.16
2.5000	2.6000	1	1	1	3	48	71083	48	70472	1.742519e-03	8.712597e-04	5.227558e-03	5.227558e-04	1364.74	682.37	2047.11	272.95
2.5000	2.6000	2	2	2	3	342	500144	331	483837	2.306720e-03	1.153360e-03	6.920159e-03	6.920159e-04	1532.66	766.33	2298.99	306.53
2.5000	2.6000	2	3	3	3	31	45915	31	45867	3.207296e-03	1.603648e-03	9.621889e-03	9.621889e-04	1350.87	675.43	2026.30	270.17
2.5000	2.6000	1	4	4	3	112	164626	111	163438	1.213180e-03	6.065899e-04	3.639539e-03	3.639539e-04	1558.42	779.21	2337.62	311.68
2.5000	2.6000	2	5	1	3	90	132488	87	127272	2.626278e-04	1.313139e-04	7.878835e-04	7.878835e-05	1402.75	701.38	2104.13	280.55
2.5000	2.6000	3	6	2	3	69	100814	67	99125	1.375406e-03	6.877028e-04	4.126217e-03	4.126217e-04	1578.90	789.45	2368.35	315.78
2.5000	2.6000	1	7	3	3	146	214187	145	212736	2.778576e-03	1.389288e-03	8.335729e-03	8.335729e-04	1425.08	712.54	2137.62	285.02
2.5000	2.6000	2	8	4	3	199	290758	197	288698	1.531869e-03	7.659347e-04	4.595608e-03	4.595608e-04	1579.94	789.97	2369.92	315.99
2.5000	2.6000	3	9	1	3	124	181449	119	175141	4.164034e-03	2.082017e-03	1.249210e-02	1.249210e-03	1396.20	698.10	2094.31	279.24
2.5000	2.6000	1	10	2	3	142	207367	138	201859	1.576200e-03	7.880999e-04	4.728599e-03	4.728599e-04	1488.72	744.36	2233.08	297.74
2.6000	2.7000	1	1	1	3	46	67688	46	67188	3.372243e-03	1.686121e-03	1.011673e-02	1.011673e-03	1487.22	743.61	2230.83	297.44
2.6000	2.7000	2	2	2	3	330	482726	330	482615	4.292911e-03	2.146455e-03	1.287873e-02	1.287873e-03	1466.26	733.13	2199.39	293.25
2.6000	2.7000	2	3	3	3	29	43177	29	42808	4.406997e-03	2.203498e-03	1.322099e-02	1.322099e-03	1480.96	740.48	2221.44	296.19
2.6000	2.7000	1	4	4	3	110	160665	107	157467	4.473364e-03	2.236682e-03	1.342009e-02	1.342009e-03	1443.47	721.73	2165.20	288.69
2.6000	2.7000	2	5	1	3	103	151387	101	147695	6.107015e-04	3.053508e-04	1.832105e-03	1.832105e-04	1426.28	713.14	2139.42	285.26
2.6000	2.7000	3	6	2	3	64	93719	62	91405	3.207110e-03	1.603555e-03	9.621329e-03	9.621329e-04	1334.71	667.36	2002.07	266.94
2.6000	2.7000	1	7	3	3	125	182695	120	176088	4.860510e-03	2.430255e-03	1.458153e-02	1.458153e-03	1410.75	705.38	2116.13	282.15
2.6000	2.7000	2	8	4	3	199	290867	194	283836	1.269784e-04	6.348921e-05	3.809352e-04	3.809352e-05	1316.24	658.12	1974.36	263.25
2.6000	2.7000	3	9	1	3	109	160313	105	154649	4.665593e-03	2.332797e-03	1.399678e-02	1.399678e-03	1429.93	714.96	2144.89	285.99
2.6000	2.7000	1	10	2	3	125	182772	124	181622	2.518378e-03	1.259189e-03	7.555135e-03	7.555135e-04	1519.06	759.53	2278.59	303.81
2.7000	2.8000	1	1	1	3	45	66093	44	65147	3.078736e-03	1.539368e-03	9.236207e-03	9.236207e-04	1404.34	702.17	2106.51	280.87
2.7000	2.8000	2	2	2	3	335	490408	330	482723	6.609894e-04	3.304947e-04	1.982968e-03	1.982968e-04	1426.08	713.04	2139.12	285.22
2.7000	2.8000	2	3	3	3	176	257255	168	245305	4.928821e-04	2.464410e-04	1.478646e-03	1.478646e-04	1417.59	708.80	2126.39	283.52
2.7000	2.8000	1	4	4	3	108	158832	103	150970	3.216871e-03	1.608435e-03	9.650612e-03	9.650612e-04	1580.68	790.34	2371.02	316.14
2.7000	2.8000	2	5	1	3	98	144087	94	137361	2.716441e-03	1.358220e-03	8.149322e-03	8.149322e-04	1355.50	677.75	2033.26	271.10
2.7000	2.8000	3	6	2	3	60	88339	57	84115	7.027161e-04	3.513581e-04	2.108148e-03	2.108148e-04	1477.12	738.56	2215.69	295.42
2.7000	2.8000	1	7	3	3	128	187134	124	181800	3.397536e-03	1.698768e-03	1.019261e-02	1.019261e-03	1394.41	697.21	2091.62	278.88
2.7000	2.8000	2	8	4	3	193	282287	191	280276	4.591513e-03	2.295756e-03	1.377454e-02	1.377454e-03	1439.85	719.92	2159.77	287.97
2.7000	2.8000	3	9	1	3	98	143521	96	141284	1.935309e-03	9.676546e-04	5.805927e-03	5.805927e-04	1362.72	681.36	2044.08	272.54
2.7000	2.8000	1	10	2	3	128	187871	122	178716	3.264530e-03	1.632265e-03	9.793589e-03	9.793589e-04	1499.98	749.99	2249.96	300.00
2.8000	2.9000	1	1	1	3	48	70757	47	69362	1.886509e-03	9.432546e-04	5.659528e-03	5.659528e-04	1377.62	688.81	2066.44	275.52
2.8000	2.9000	2	2	2	3	338	493655	321	469651	2.576730e-03	1.288365e-03	7.730190e-03	7.730190e-04	1595.49	797.75	2393.24	319.10
2.8000	2.9000	2	3	3	3	171	250183	162	237965	3.805447e-03	1.902723e-03	1.141634e-02	1.141634e-03	1447.89	723.94	2171.83	289.58
2.8000	2.9000	1	4	4	3	104	153102	104	152247	3.054420e-03	1.527210e-03	9.163260e-03	9.163260e-04	1555.40	777.70	2333.10	311.08
2.8000	2.9000	2	5	1	3	99	145228	95	139085	2.813186e-03	1.406593e-03	8.439559e-03	8.439559e-04	1472.18	736.09	2208.27	294.44
2.8000	2.9000	3	6	2	3	59	86261	56	82787	3.824732e-04	1.912366e-04	1.147419e-03	1.147419e-04	1413.99	707.00	2120.99	282.80
2.8000	2.9000	1	7	3	3	138	202920	136	199127	2.495599e-03	1.247800e-03	7.486798e-03	7.486798e-04	1431.32	715.66	2146.98	286.26
2.8000	2.9000	2	8	4	3	219	320680	209	305278	2.430176e-03	1.215088e-03	7.290527e-03	7.290527e-04	1472.56	736.28	2208.84	294.51
2.8000	2.9000	3	9	1	3	103	151727	102	150137	7.116220e-04	3.558110e-04	2.134866e-03	2.134866e-04	1545.91	772.95	2318.86	309.18
2.8000	2.9000	1	10	2	3	127	186403	127	186225	2.468696e-03	1.234348e-03	7.406089e-03	7.406089e-04	1566.16	783.08	2349.23	313.23
2.9000	3.0000	1	1	1	3	52	76017	50	73685	2.605250e-03	1.302625e-03	7.815749e-03	7.815749e-04	1457.76	728.88	2186.64	291.55
2.9000	3.0000	2	2	2	3	337	492269	333	486473	2.910292e-03	1.455146e-03	8.730876e-03	8.730876e-04	1593.17	796.58	2389.75	318.63
2.9000	3.0000	2	3	3	3	161	235224	160	233966	4.060422e-04	2.030211e-04	1.218127e-03	1.218127e-04	1571.97	785.99	2357.96	314.39
2.9000	3.0000	1	4	4	3	90	132551	88	129083	3.469838e-03	1.734919e-03	1.040951e-02	1.040951e-03	1525.03	762.52	2287.55	305.01
2.9000	3.0000	2	5	1	3	99	144939	95	139712	1.132454e-03	5.662272e-04	3.397363e-03	3.397363e-04	1593.57	796.79	2390.36	318.71
2.9000	3.0000	3	6	2	3	55	81322	55	80647	3.728333e-03	1.864167e-03	1.118500e-02	1.118500e-03	1355.71	677.86	2033.57	271.14
2.9000	3.0000	1	7	3	3	139	202983	136	199061	5.341631e-04	2.670815e-04	1.602489e-03	1.602489e-04	1456.39	728.19	2184.58	291.28
2.9000	3.0000	2	8	4	3	192	281202	184	268702	4.060353e-03	2.030176e-03	1.218106e-02	1.218106e-03	1590.72	795.36	2386.09	318.14
2.9000	3.0000	3	9	1	3	96	141178	95	139110	3.461075e-04	1.730537e-04	1.038322e-03	1.038322e-04	1335.29	667.64	2002.93	267.06
2.9000	3.0000	1	10	2	3	125	182670	124	182023	2.085003e-03	1.042502e-03	6.255010e-03	6.255010e-04	1578.58	789.29	2367.88	315.72
3.0000	3.1000	1	1	1	3	44	64341	43	63065	1.853289e-03	9.266445e-04	5.559867e-03	5.559867e-04	1503.16	751.58	2254.74	300.63
3.0000	3.1000	2	2	2	3	336	491310	331	483513	1.285465e-03	6.427326e-04	3.856396e-03	3.856396e-04	1522.47	761.24	2283.71	304.49
3.0000	3.1000	2	3	3	3	156	229091	155	226517	1.429906e-03	7.149530e-04	4.289718e-03	4.289718e-04	1459.04	729.52	2188.55	291.81
3.0000	3.1000	1	4	4	3	104	152218	100	147024	1.006600e-04	5.033000e-05	3.019800e-04	3.019800e-05	1463.25	731.62	2194.87	292.65
3.0000	3.1000	2	5	1	3	98	143150	96	141295	1.649724e-03	8.248619e-04	4.949171e-03	4.949171e-04	1343.75	671.88	2015.63	268.75
3.0000	3.1000	3	6	2	3	49	71685	48	71297	2.225705e-03	1.112853e-03	6.677116e-03	6.677116e-04	1579.70	789.85	2369.56	315.94
3.0000	3.1000	1	7	3	3	133	194596	129	188637	3.200288e-03	1.600144e-03	9.600865e-03	9.600865e-04	1519.53	759.76	2279.29	303.91
3.0000	3.1000	2	8	4	3	212	310133	209	305520	1.560456e-03	7.802279e-04	4.681367e-03	4.681367e-04	1344.77	672.38	2017.15	268.95
3.0000	3.1000	3	9	1	3	95	139615	93	136127	2.220373e-03	1.110186e-03	6.661118e-03	6.661118e-04	1447.65	723.82	2171.47	289.53
3.0000	3.1000	1	10	2	3	122	178321	118	173118	4.128681e-03	2.064341e-03	1.238604e-02	1.238604e-03	1562.30	781.15	2343.45	312.46
3.1000	3.2000	1	1	1	3	46	67434	45	66347	3.077985e-03	1.538993e-03	9.233956e-03	9.233956e-04	1400.23	700.11	2100.34	280.05
3.1000	3.2000	2	2	2	3	318	464878	308	450818	3.594714e-03	1.797357e-03	1.078414e-02	1.078414e-03	1372.17	686.09	2058.26	274.43
3.1000	3.2000	2	3	3	3	148	217423	145	212159	1.411204e-03	7.056021e-04	4.233612e-03	4.233612e-04	1557.96	778.98	2336.94	311.59
3.1000	3.2000	1	4	4	3	101	147672	99	144682	1.486267e-04	7.431336e-05	4.458802e-04	4.458802e-05	1449.52	724.76	2174.27	289.90
3.1000	3.2000	2	5	1	3	99	145934	98	144277	2.654351e-03	1.327175e-03	7.963052e-03	7.963052e-04	1599.00	799.50	2398.49	319.80
3.1000	3.2000	3	6	2	3	49	72693	48	70124	3.888395e-03	1.944198e-03	1.166519e-02	1.166519e-03	1465.24	732.62	2197.87	293.05
3.1000	3.2000	1	7	3	3	124	181253	123	181019	4.250598e-03	2.125299e-03	1.275179e-02	1.275179e-03	1320.89	660.44	1981.33	264.18
3.1000	3.2000	2	8	4	3	202	295643	195	285338	4.219048e-04	2.109524e-04	1.265714e-03	1.265714e-04	1380.64	690.32	2070.97	276.13
3.1000	3.2000	3	9	1	3	78	114169	78	113928	4.719349e-03	2.359675e-03	1.415805e-02	1.415805e-03	1543.28	771.64	2314.91	308.66
3.1000	3.2000	1	10	2	3	131	192103	126	184662	1.059582e-03	5.297911e-04	3.178746e-03	3.178746e-04	1355.11	677.56	2032.67	271.02
3.2000	3.3000	1	1	1	3	50	73499	49	72161	2.002012e-03	1.001006e-03	6.006036e-03	6.006036e-04	1510.85	755.42	2266.27	302.17
3.2000	3.3000	2	2	2	3	312	456223	310	453716	3.567835e-03	1.783917e-03	1.070350e-02	1.070350e-03	1332.16	666.08	1998.25	266.43
3.2000	3.3000	2	3	3	3	151	220954	145	212578	2.552957e-03	1.276479e-03	7.658872e-03	7.658872e-04	1512.45	756.22	2268.67	302.49
3.2000	3.3000	1	4	4	3	104	152621	101	148292	3.151097e-04	1.575549e-04	9.453292e-04	9.453292e-05	1362.40	681.20	2043.60	272.48
3.2000	3.3000	2	5	1	3	95	140154	95	138704	4.283546e-03	2.141773e-03	1.285064e-02	1.285064e-03	1384.66	692.33	2076.99	276.93
3.2000	3.3000	3	6	2	3	46	68469	46	67176	4.907771e-03	2.453886e-03	1.472331e-02	1.472331e-03	1369.51	684.76	2054.27	273.90
3.2000	3.3000	1	7	3	3	134	195793	132	193035	1.311968e-03	6.559838e-04	3.935903e-03	3.935903e-04	1501.06	750.53	2251.59	300.21
3.2000	3.3000	2	8	4	3	204	298979	194	284210	1.442885e-04	7.214425e-05	4.328655e-04	4.328655e-05	1418.25	709.13	2127.38	283.65
3.2000	3.3000	3	9	1	3	83	121467	79	115973	2.200640e-03	1.100320e-03	6.601920e-03	6.601920e-04	1322.52	661.26	1983.78	264.50
3.2000	3.3000	1	10	2	3	128	187567	127	186812	4.966950e-03	2.483475e-03	1.490085e-02	1.490085e-03	1327.11	663.56	1990.67	265.42
3.3000	3.4000	1	1	1	3	52	76229	52	76041	2.927901e-03	1.463950e-03	8.783702e-03	8.783702e-04	1418.28	709.14	2127.42	283.66
3.3000	3.4000	2	2	2	3	346	506080	333	486859	1.038805e-03	5.194027e-04	3.116416e-03	3.116416e-04	1582.13	791.06	2373.19	316.43
3.3000	3.4000	2	3	3	3	124	181513	119	174027	4.347175e-03	2.173587e-03	1.304152e-02	1.304152e-03	1396.48	698.24	2094.73	279.30
3.3000	3.4000	1	4	4	3	109	159939	108	158009	1.484231e-03	7.421154e-04	4.452692e-03	4.452692e-04	1417.09	708.55	2125.64	283.42
3.3000	3.4000	2	5	1	3	101	148594	97	142685	2.996538e-03	1.498269e-03	8.989615e-03	8.989615e-04	1368.35	684.18	2052.53	273.67
3.3000	3.4000	3	6	2	3	42	62420	42	62235	2.583910e-03	1.291955e-03	7.751730e-03	7.751730e-04	1433.55	716.77	2150.32	286.71
3.3000	3.4000	1	7	3	3	136	199560	134	196114	8.428159e-04	4.214079e-04	2.528448e-03	2.528448e-04	1569.76	784.88	2354.64	313.95
3.3000	3.4000	2	8	4	3	203	296749	200	293270	1.000570e-04	5.002851e-05	3.001710e-04	3.001710e-05	1435.64	717.82	2153.46	287.13
3.3000	3.4000	3	9	1	3	77	112526	74	108609	1.229042e-03	6.145208e-04	3.687125e-03	3.687125e-04	1314.43	657.22	1971.65	262.89
3.3000	3.4000	1	10	2	3	122	179004	118	172765	1.693946e-03	8.469731e-04	5.081838e-03	5.081838e-04	1522.09	761.04	2283.13	304.42
3.4000	3.5000	1	1	1	3	50	73157	50	73101	3.795816e-03	1.897908e-03	1.138745e-02	1.138745e-03	1428.81	714.41	2143.22	285.76
3.4000	3.5000	2	2	2	3	349	510662	335	489401	3.925095e-03	1.962548e-03	1.177529e-02	1.177529e-03	1484.46	742.23	2226.69	296.89
3.4000	3.5000	2	3	3	3	115	169117	110	161528	2.617887e-03	1.308943e-03	7.853661e-03	7.853661e-04	1462.60	731.30	2193.89	292.52
3.4000	3.5000	1	4	4	3	105	153974	102	149829	4.612873e-03	2.306437e-03	1.383862e-02	1.383862e-03	1516.82	758.41	2275.23	303.36
3.4000	3.5000	2	5	1	3	99	145042	96	140294	1.744491e-03	8.722456e-04	5.233474e-03	5.233474e-04	1599.73	799.86	2399.59	319.95
3.4000	3.5000	3	6	2	3	43	63553	42	61952	1.964537e-03	9.822684e-04	5.893610e-03	5.893610e-04	1361.61	680.80	2042.41	272.32
3.4000	3.5000	1	7	3	3	139	203910	132	193830	3.548129e-03	1.774064e-03	1.064439e-02	1.064439e-03	1597.32	798.66	2395.97	319.46
3.4000	3.5000	2	8	4	3	196	286866	196	286393	3.531767e-04	1.765884e-04	1.059530e-03	1.059530e-04	1461.40	730.70	2192.10	292.28
3.4000	3.5000	3	9	1	3	75	110038	73	106717	7.454036e-04	3.727018e-04	2.236211e-03	2.236211e-04	1566.67	783.33	2350.00	313.33
3.4000	3.5000	1	10	2	3	124	181720	123	179872	1.327293e-03	6.636464e-04	3.981878e-03	3.981878e-04	1496.46	748.23	2244.69	299.29
3.5000	3.6000	1	1	1	3	49	72439	47	69004	2.789407e-03	1.394704e-03	8.368222e-03	8.368222e-04	1397.99	698.99	2096.98	279.60
3.5000	3.6000	2	2	2	3	310	453909	301	440394	4.349307e-04	2.174653e-04	1.304792e-03	1.304792e-04	1542.86	771.43	2314.29	308.57
3.5000	3.6000	2	3	3	3	110	161837	107	156770	4.727798e-03	2.363899e-03	1.418339e-02	1.418339e-03	1501.39	750.69	2252.08	300.28
